,Bedrooms,RegionName,Date,Price
266348,5,Lenoir City,5/31/1999,236359
266349,5,Lenoir City,6/30/1999,236529
266350,5,Lenoir City,7/31/1999,237632
266351,5,Lenoir City,8/31/1999,238835
266352,5,Lenoir City,9/30/1999,239130
266353,5,Lenoir City,10/31/1999,240356
266354,5,Lenoir City,11/30/1999,242472
266355,5,Lenoir City,12/31/1999,245074
266356,5,Lenoir City,1/31/2000,246163
266357,5,Lenoir City,2/29/2000,246389
266358,5,Lenoir City,3/31/2000,246797
266359,5,Lenoir City,4/30/2000,248268
266360,5,Lenoir City,5/31/2000,250099
266361,5,Lenoir City,6/30/2000,251334
266362,5,Lenoir City,7/31/2000,251979
266363,5,Lenoir City,8/31/2000,252171
266364,5,Lenoir City,9/30/2000,252724
266365,5,Lenoir City,10/31/2000,252495
266366,5,Lenoir City,11/30/2000,252902
266367,5,Lenoir City,12/31/2000,253605
266368,5,Lenoir City,1/31/2001,255703
266369,5,Lenoir City,2/28/2001,257812
266370,5,Lenoir City,3/31/2001,259556
266371,5,Lenoir City,4/30/2001,260924
266372,5,Lenoir City,5/31/2001,262107
266373,5,Lenoir City,6/30/2001,262324
266374,5,Lenoir City,7/31/2001,263107
266375,5,Lenoir City,8/31/2001,264014
266376,5,Lenoir City,9/30/2001,264847
266377,5,Lenoir City,10/31/2001,266225
266378,5,Lenoir City,11/30/2001,267428
266379,5,Lenoir City,12/31/2001,268560
266380,5,Lenoir City,1/31/2002,268545
266381,5,Lenoir City,2/28/2002,268270
266382,5,Lenoir City,3/31/2002,268182
266383,5,Lenoir City,4/30/2002,268471
266384,5,Lenoir City,5/31/2002,269100
266385,5,Lenoir City,6/30/2002,270667
266386,5,Lenoir City,7/31/2002,271909
266387,5,Lenoir City,8/31/2002,272873
266388,5,Lenoir City,9/30/2002,273986
266389,5,Lenoir City,10/31/2002,274179
266390,5,Lenoir City,11/30/2002,274757
266391,5,Lenoir City,12/31/2002,274624
266392,5,Lenoir City,1/31/2003,275237
266393,5,Lenoir City,2/28/2003,276129
266394,5,Lenoir City,3/31/2003,277722
266395,5,Lenoir City,4/30/2003,279077
266396,5,Lenoir City,5/31/2003,279953
266397,5,Lenoir City,6/30/2003,280535
266398,5,Lenoir City,7/31/2003,281410
266399,5,Lenoir City,8/31/2003,282794
266400,5,Lenoir City,9/30/2003,283187
266401,5,Lenoir City,10/31/2003,284088
266402,5,Lenoir City,11/30/2003,284907
266403,5,Lenoir City,12/31/2003,287223
266404,5,Lenoir City,1/31/2004,289925
266405,5,Lenoir City,2/29/2004,293064
266406,5,Lenoir City,3/31/2004,295468
266407,5,Lenoir City,4/30/2004,296234
266408,5,Lenoir City,5/31/2004,296417
266409,5,Lenoir City,6/30/2004,296480
266410,5,Lenoir City,7/31/2004,296216
266411,5,Lenoir City,8/31/2004,297250
266412,5,Lenoir City,9/30/2004,298446
266413,5,Lenoir City,10/31/2004,301430
266414,5,Lenoir City,11/30/2004,302830
266415,5,Lenoir City,12/31/2004,303295
266416,5,Lenoir City,1/31/2005,303188
266417,5,Lenoir City,2/28/2005,302597
266418,5,Lenoir City,3/31/2005,302787
266419,5,Lenoir City,4/30/2005,305287
266420,5,Lenoir City,5/31/2005,309311
266421,5,Lenoir City,6/30/2005,313887
266422,5,Lenoir City,7/31/2005,319232
266423,5,Lenoir City,8/31/2005,323091
266424,5,Lenoir City,9/30/2005,327919
266425,5,Lenoir City,10/31/2005,329577
266426,5,Lenoir City,11/30/2005,331794
266427,5,Lenoir City,12/31/2005,334431
266428,5,Lenoir City,1/31/2006,337500
266429,5,Lenoir City,2/28/2006,341513
266430,5,Lenoir City,3/31/2006,343927
266431,5,Lenoir City,4/30/2006,346410
266432,5,Lenoir City,5/31/2006,348403
266433,5,Lenoir City,6/30/2006,350276
266434,5,Lenoir City,7/31/2006,350095
266435,5,Lenoir City,8/31/2006,349021
266436,5,Lenoir City,9/30/2006,347902
266437,5,Lenoir City,10/31/2006,349467
266438,5,Lenoir City,11/30/2006,352453
266439,5,Lenoir City,12/31/2006,355149
266440,5,Lenoir City,1/31/2007,355791
266441,5,Lenoir City,2/28/2007,355234
266442,5,Lenoir City,3/31/2007,355775
266443,5,Lenoir City,4/30/2007,355735
266444,5,Lenoir City,5/31/2007,354966
266445,5,Lenoir City,6/30/2007,353015
266446,5,Lenoir City,7/31/2007,352924
266447,5,Lenoir City,8/31/2007,354376
266448,5,Lenoir City,9/30/2007,355964
266449,5,Lenoir City,10/31/2007,355653
266450,5,Lenoir City,11/30/2007,353980
266451,5,Lenoir City,12/31/2007,352129
266452,5,Lenoir City,1/31/2008,352857
266453,5,Lenoir City,2/29/2008,354075
266454,5,Lenoir City,3/31/2008,355200
266455,5,Lenoir City,4/30/2008,355312
266456,5,Lenoir City,5/31/2008,356009
266457,5,Lenoir City,6/30/2008,357137
266458,5,Lenoir City,7/31/2008,358084
266459,5,Lenoir City,8/31/2008,358350
266460,5,Lenoir City,9/30/2008,358102
266461,5,Lenoir City,10/31/2008,358409
266462,5,Lenoir City,11/30/2008,359126
266463,5,Lenoir City,12/31/2008,359720
266464,5,Lenoir City,1/31/2009,359590
266465,5,Lenoir City,2/28/2009,359434
266466,5,Lenoir City,3/31/2009,359280
266467,5,Lenoir City,4/30/2009,359253
266468,5,Lenoir City,5/31/2009,358386
266469,5,Lenoir City,6/30/2009,357291
266470,5,Lenoir City,7/31/2009,355490
266471,5,Lenoir City,8/31/2009,353460
266472,5,Lenoir City,9/30/2009,351660
266473,5,Lenoir City,10/31/2009,350512
266474,5,Lenoir City,11/30/2009,349961
266475,5,Lenoir City,12/31/2009,349776
266476,5,Lenoir City,1/31/2010,349375
266477,5,Lenoir City,2/28/2010,349003
266478,5,Lenoir City,3/31/2010,348335
266479,5,Lenoir City,4/30/2010,347970
266480,5,Lenoir City,5/31/2010,348196
266481,5,Lenoir City,6/30/2010,348966
266482,5,Lenoir City,7/31/2010,349843
266483,5,Lenoir City,8/31/2010,350451
266484,5,Lenoir City,9/30/2010,350641
266485,5,Lenoir City,10/31/2010,350141
266486,5,Lenoir City,11/30/2010,348990
266487,5,Lenoir City,12/31/2010,347590
266488,5,Lenoir City,1/31/2011,345876
266489,5,Lenoir City,2/28/2011,344242
266490,5,Lenoir City,3/31/2011,342851
266491,5,Lenoir City,4/30/2011,342173
266492,5,Lenoir City,5/31/2011,341375
266493,5,Lenoir City,6/30/2011,340734
266494,5,Lenoir City,7/31/2011,340484
266495,5,Lenoir City,8/31/2011,340801
266496,5,Lenoir City,9/30/2011,341222
266497,5,Lenoir City,10/31/2011,341457
266498,5,Lenoir City,11/30/2011,341524
266499,5,Lenoir City,12/31/2011,341792
266500,5,Lenoir City,1/31/2012,342613
266501,5,Lenoir City,2/29/2012,343666
266502,5,Lenoir City,3/31/2012,344688
266503,5,Lenoir City,4/30/2012,345171
266504,5,Lenoir City,5/31/2012,345886
266505,5,Lenoir City,6/30/2012,346218
266506,5,Lenoir City,7/31/2012,346299
266507,5,Lenoir City,8/31/2012,346157
266508,5,Lenoir City,9/30/2012,346254
266509,5,Lenoir City,10/31/2012,346648
266510,5,Lenoir City,11/30/2012,347462
266511,5,Lenoir City,12/31/2012,348354
266512,5,Lenoir City,1/31/2013,349478
266513,5,Lenoir City,2/28/2013,349976
266514,5,Lenoir City,3/31/2013,350419
266515,5,Lenoir City,4/30/2013,350499
266516,5,Lenoir City,5/31/2013,350983
266517,5,Lenoir City,6/30/2013,351391
266518,5,Lenoir City,7/31/2013,352238
266519,5,Lenoir City,8/31/2013,353241
266520,5,Lenoir City,9/30/2013,354368
266521,5,Lenoir City,10/31/2013,355612
266522,5,Lenoir City,11/30/2013,356786
266523,5,Lenoir City,12/31/2013,357828
266524,5,Lenoir City,1/31/2014,358467
266525,5,Lenoir City,2/28/2014,359428
266526,5,Lenoir City,3/31/2014,360593
266527,5,Lenoir City,4/30/2014,362660
266528,5,Lenoir City,5/31/2014,363928
266529,5,Lenoir City,6/30/2014,365943
266530,5,Lenoir City,7/31/2014,367429
266531,5,Lenoir City,8/31/2014,368986
266532,5,Lenoir City,9/30/2014,370079
266533,5,Lenoir City,10/31/2014,371162
266534,5,Lenoir City,11/30/2014,373120
266535,5,Lenoir City,12/31/2014,374679
266536,5,Lenoir City,1/31/2015,376510
266537,5,Lenoir City,2/28/2015,377981
266538,5,Lenoir City,3/31/2015,379656
266539,5,Lenoir City,4/30/2015,381796
266540,5,Lenoir City,5/31/2015,384060
266541,5,Lenoir City,6/30/2015,386553
266542,5,Lenoir City,7/31/2015,388283
266543,5,Lenoir City,8/31/2015,388822
266544,5,Lenoir City,9/30/2015,389036
266545,5,Lenoir City,10/31/2015,389188
266546,5,Lenoir City,11/30/2015,391435
266547,5,Lenoir City,12/31/2015,392420
266548,5,Lenoir City,1/31/2016,394402
266549,5,Lenoir City,2/29/2016,395450
266550,5,Lenoir City,3/31/2016,398252
266551,5,Lenoir City,4/30/2016,396886
266552,5,Lenoir City,5/31/2016,395506
266553,5,Lenoir City,6/30/2016,393041
266554,5,Lenoir City,7/31/2016,393450
266555,5,Lenoir City,8/31/2016,396335
266556,5,Lenoir City,9/30/2016,400210
266557,5,Lenoir City,10/31/2016,404086
266558,5,Lenoir City,11/30/2016,401692
266559,5,Lenoir City,12/31/2016,405012
266560,5,Lenoir City,1/31/2017,405945
266561,5,Lenoir City,2/28/2017,410019
266562,5,Lenoir City,3/31/2017,407804
266563,5,Lenoir City,4/30/2017,409921
266564,5,Lenoir City,5/31/2017,411994
266565,5,Lenoir City,6/30/2017,412830
266566,5,Lenoir City,7/31/2017,411515
266567,5,Lenoir City,8/31/2017,409692
266568,5,Lenoir City,9/30/2017,409210
266569,5,Lenoir City,10/31/2017,409100
266570,5,Lenoir City,11/30/2017,411374
266571,5,Lenoir City,12/31/2017,408262
266572,5,Lenoir City,1/31/2018,405598
266573,5,Lenoir City,2/28/2018,401168
266574,5,Lenoir City,3/31/2018,401939
266575,5,Lenoir City,4/30/2018,401846
266576,5,Lenoir City,5/31/2018,402977
266577,5,Lenoir City,6/30/2018,403288
266578,5,Lenoir City,7/31/2018,404379
266579,5,Lenoir City,8/31/2018,405044
266580,5,Lenoir City,9/30/2018,407035
266581,5,Lenoir City,10/31/2018,409476
266582,5,Lenoir City,11/30/2018,410586
266583,5,Lenoir City,12/31/2018,411474
266584,5,Lenoir City,1/31/2019,413898
266585,5,Lenoir City,2/28/2019,417408
266586,5,Lenoir City,3/31/2019,420475
266587,5,Lenoir City,4/30/2019,421268
266588,5,Lenoir City,5/31/2019,421267
266589,5,Lenoir City,6/30/2019,423509
266590,5,Lenoir City,7/31/2019,425800
266591,5,Lenoir City,8/31/2019,428410
266592,5,Lenoir City,9/30/2019,429381
266593,5,Lenoir City,10/31/2019,430016
266594,5,Lenoir City,11/30/2019,431930
266595,5,Lenoir City,12/31/2019,435682
266596,5,Lenoir City,1/31/2020,438623
266597,5,Lenoir City,2/29/2020,441193
266598,5,Lenoir City,3/31/2020,443048
266599,5,Tullahoma,1/31/1996,148844
266600,5,Tullahoma,2/29/1996,149020
266601,5,Tullahoma,3/31/1996,148937
266602,5,Tullahoma,4/30/1996,149053
266603,5,Tullahoma,5/31/1996,149121
266604,5,Tullahoma,6/30/1996,149789
266605,5,Tullahoma,7/31/1996,150598
266606,5,Tullahoma,8/31/1996,151336
266607,5,Tullahoma,9/30/1996,151591
266608,5,Tullahoma,10/31/1996,151947
266609,5,Tullahoma,11/30/1996,152481
266610,5,Tullahoma,12/31/1996,153052
266611,5,Tullahoma,1/31/1997,153222
266612,5,Tullahoma,2/28/1997,153390
266613,5,Tullahoma,3/31/1997,153833
266614,5,Tullahoma,4/30/1997,154586
266615,5,Tullahoma,5/31/1997,155555
266616,5,Tullahoma,6/30/1997,155543
266617,5,Tullahoma,7/31/1997,155608
266618,5,Tullahoma,8/31/1997,155536
266619,5,Tullahoma,9/30/1997,156358
266620,5,Tullahoma,10/31/1997,156732
266621,5,Tullahoma,11/30/1997,156870
266622,5,Tullahoma,12/31/1997,157203
266623,5,Tullahoma,1/31/1998,157807
266624,5,Tullahoma,2/28/1998,158689
266625,5,Tullahoma,3/31/1998,160016
266626,5,Tullahoma,4/30/1998,160880
266627,5,Tullahoma,5/31/1998,161764
266628,5,Tullahoma,6/30/1998,162737
266629,5,Tullahoma,7/31/1998,163343
266630,5,Tullahoma,8/31/1998,164063
266631,5,Tullahoma,9/30/1998,164578
266632,5,Tullahoma,10/31/1998,165703
266633,5,Tullahoma,11/30/1998,166801
266634,5,Tullahoma,12/31/1998,167338
266635,5,Tullahoma,1/31/1999,168663
266636,5,Tullahoma,2/28/1999,169213
266637,5,Tullahoma,3/31/1999,168982
266638,5,Tullahoma,4/30/1999,168609
266639,5,Tullahoma,5/31/1999,167636
266640,5,Tullahoma,6/30/1999,167381
266641,5,Tullahoma,7/31/1999,166998
266642,5,Tullahoma,8/31/1999,167683
266643,5,Tullahoma,9/30/1999,167988
266644,5,Tullahoma,10/31/1999,168295
266645,5,Tullahoma,11/30/1999,168721
266646,5,Tullahoma,12/31/1999,169584
266647,5,Tullahoma,1/31/2000,169648
266648,5,Tullahoma,2/29/2000,170171
266649,5,Tullahoma,3/31/2000,170855
266650,5,Tullahoma,4/30/2000,171959
266651,5,Tullahoma,5/31/2000,173351
266652,5,Tullahoma,6/30/2000,173879
266653,5,Tullahoma,7/31/2000,174828
266654,5,Tullahoma,8/31/2000,174748
266655,5,Tullahoma,9/30/2000,175605
266656,5,Tullahoma,10/31/2000,176093
266657,5,Tullahoma,11/30/2000,176980
266658,5,Tullahoma,12/31/2000,177582
266659,5,Tullahoma,1/31/2001,178434
266660,5,Tullahoma,2/28/2001,178864
266661,5,Tullahoma,3/31/2001,179349
266662,5,Tullahoma,4/30/2001,179470
266663,5,Tullahoma,5/31/2001,179647
266664,5,Tullahoma,6/30/2001,180995
266665,5,Tullahoma,7/31/2001,182803
266666,5,Tullahoma,8/31/2001,185286
266667,5,Tullahoma,9/30/2001,186394
266668,5,Tullahoma,10/31/2001,187233
266669,5,Tullahoma,11/30/2001,187379
266670,5,Tullahoma,12/31/2001,187126
266671,5,Tullahoma,1/31/2002,186860
266672,5,Tullahoma,2/28/2002,186598
266673,5,Tullahoma,3/31/2002,187502
266674,5,Tullahoma,4/30/2002,188026
266675,5,Tullahoma,5/31/2002,188718
266676,5,Tullahoma,6/30/2002,187623
266677,5,Tullahoma,7/31/2002,184920
266678,5,Tullahoma,8/31/2002,181115
266679,5,Tullahoma,9/30/2002,178438
266680,5,Tullahoma,10/31/2002,177305
266681,5,Tullahoma,11/30/2002,177078
266682,5,Tullahoma,12/31/2002,177691
266683,5,Tullahoma,1/31/2003,177769
266684,5,Tullahoma,2/28/2003,178293
266685,5,Tullahoma,3/31/2003,177136
266686,5,Tullahoma,4/30/2003,177402
266687,5,Tullahoma,5/31/2003,177281
266688,5,Tullahoma,6/30/2003,178176
266689,5,Tullahoma,7/31/2003,179806
266690,5,Tullahoma,8/31/2003,182688
266691,5,Tullahoma,9/30/2003,185515
266692,5,Tullahoma,10/31/2003,187151
266693,5,Tullahoma,11/30/2003,187767
266694,5,Tullahoma,12/31/2003,188152
266695,5,Tullahoma,1/31/2004,188957
266696,5,Tullahoma,2/29/2004,189102
266697,5,Tullahoma,3/31/2004,189779
266698,5,Tullahoma,4/30/2004,189855
266699,5,Tullahoma,5/31/2004,190264
266700,5,Tullahoma,6/30/2004,190545
266701,5,Tullahoma,7/31/2004,190042
266702,5,Tullahoma,8/31/2004,188931
266703,5,Tullahoma,9/30/2004,187403
266704,5,Tullahoma,10/31/2004,186204
266705,5,Tullahoma,11/30/2004,185856
266706,5,Tullahoma,12/31/2004,185779
266707,5,Tullahoma,1/31/2005,186694
266708,5,Tullahoma,2/28/2005,188280
266709,5,Tullahoma,3/31/2005,189449
266710,5,Tullahoma,4/30/2005,189627
266711,5,Tullahoma,5/31/2005,189507
266712,5,Tullahoma,6/30/2005,189565
266713,5,Tullahoma,7/31/2005,191097
266714,5,Tullahoma,8/31/2005,193158
266715,5,Tullahoma,9/30/2005,195937
266716,5,Tullahoma,10/31/2005,198341
266717,5,Tullahoma,11/30/2005,199425
266718,5,Tullahoma,12/31/2005,200088
266719,5,Tullahoma,1/31/2006,200076
266720,5,Tullahoma,2/28/2006,200612
266721,5,Tullahoma,3/31/2006,201392
266722,5,Tullahoma,4/30/2006,202418
266723,5,Tullahoma,5/31/2006,203510
266724,5,Tullahoma,6/30/2006,204805
266725,5,Tullahoma,7/31/2006,205691
266726,5,Tullahoma,8/31/2006,206395
266727,5,Tullahoma,9/30/2006,206530
266728,5,Tullahoma,10/31/2006,207906
266729,5,Tullahoma,11/30/2006,210333
266730,5,Tullahoma,12/31/2006,212593
266731,5,Tullahoma,1/31/2007,213852
266732,5,Tullahoma,2/28/2007,213668
266733,5,Tullahoma,3/31/2007,213899
266734,5,Tullahoma,4/30/2007,215123
266735,5,Tullahoma,5/31/2007,217048
266736,5,Tullahoma,6/30/2007,219169
266737,5,Tullahoma,7/31/2007,220692
266738,5,Tullahoma,8/31/2007,221784
266739,5,Tullahoma,9/30/2007,222285
266740,5,Tullahoma,10/31/2007,221632
266741,5,Tullahoma,11/30/2007,220863
266742,5,Tullahoma,12/31/2007,220364
266743,5,Tullahoma,1/31/2008,220703
266744,5,Tullahoma,2/29/2008,221231
266745,5,Tullahoma,3/31/2008,221575
266746,5,Tullahoma,4/30/2008,221356
266747,5,Tullahoma,5/31/2008,221051
266748,5,Tullahoma,6/30/2008,220371
266749,5,Tullahoma,7/31/2008,220253
266750,5,Tullahoma,8/31/2008,219971
266751,5,Tullahoma,9/30/2008,220208
266752,5,Tullahoma,10/31/2008,220515
266753,5,Tullahoma,11/30/2008,220668
266754,5,Tullahoma,12/31/2008,220514
266755,5,Tullahoma,1/31/2009,219895
266756,5,Tullahoma,2/28/2009,219586
266757,5,Tullahoma,3/31/2009,218982
266758,5,Tullahoma,4/30/2009,218327
266759,5,Tullahoma,5/31/2009,217148
266760,5,Tullahoma,6/30/2009,215803
266761,5,Tullahoma,7/31/2009,214001
266762,5,Tullahoma,8/31/2009,212395
266763,5,Tullahoma,9/30/2009,210791
266764,5,Tullahoma,10/31/2009,209746
266765,5,Tullahoma,11/30/2009,208928
266766,5,Tullahoma,12/31/2009,208838
266767,5,Tullahoma,1/31/2010,208889
266768,5,Tullahoma,2/28/2010,208840
266769,5,Tullahoma,3/31/2010,208752
266770,5,Tullahoma,4/30/2010,208844
266771,5,Tullahoma,5/31/2010,209110
266772,5,Tullahoma,6/30/2010,209340
266773,5,Tullahoma,7/31/2010,209652
266774,5,Tullahoma,8/31/2010,209973
266775,5,Tullahoma,9/30/2010,210216
266776,5,Tullahoma,10/31/2010,209546
266777,5,Tullahoma,11/30/2010,208516
266778,5,Tullahoma,12/31/2010,206295
266779,5,Tullahoma,1/31/2011,204490
266780,5,Tullahoma,2/28/2011,203286
266781,5,Tullahoma,3/31/2011,203112
266782,5,Tullahoma,4/30/2011,203018
266783,5,Tullahoma,5/31/2011,202825
266784,5,Tullahoma,6/30/2011,202694
266785,5,Tullahoma,7/31/2011,202845
266786,5,Tullahoma,8/31/2011,202815
266787,5,Tullahoma,9/30/2011,202484
266788,5,Tullahoma,10/31/2011,202044
266789,5,Tullahoma,11/30/2011,201751
266790,5,Tullahoma,12/31/2011,202276
266791,5,Tullahoma,1/31/2012,203160
266792,5,Tullahoma,2/29/2012,203302
266793,5,Tullahoma,3/31/2012,202709
266794,5,Tullahoma,4/30/2012,201349
266795,5,Tullahoma,5/31/2012,199774
266796,5,Tullahoma,6/30/2012,198126
266797,5,Tullahoma,7/31/2012,196278
266798,5,Tullahoma,8/31/2012,194784
266799,5,Tullahoma,9/30/2012,194056
266800,5,Tullahoma,10/31/2012,194429
266801,5,Tullahoma,11/30/2012,194954
266802,5,Tullahoma,12/31/2012,195054
266803,5,Tullahoma,1/31/2013,194239
266804,5,Tullahoma,2/28/2013,194105
266805,5,Tullahoma,3/31/2013,193546
266806,5,Tullahoma,4/30/2013,194055
266807,5,Tullahoma,5/31/2013,193780
266808,5,Tullahoma,6/30/2013,194531
266809,5,Tullahoma,7/31/2013,195339
266810,5,Tullahoma,8/31/2013,197330
266811,5,Tullahoma,9/30/2013,198344
266812,5,Tullahoma,10/31/2013,198341
266813,5,Tullahoma,11/30/2013,198300
266814,5,Tullahoma,12/31/2013,198447
266815,5,Tullahoma,1/31/2014,199447
266816,5,Tullahoma,2/28/2014,199914
266817,5,Tullahoma,3/31/2014,201323
266818,5,Tullahoma,4/30/2014,201529
266819,5,Tullahoma,5/31/2014,203707
266820,5,Tullahoma,6/30/2014,203418
266821,5,Tullahoma,7/31/2014,203027
266822,5,Tullahoma,8/31/2014,200513
266823,5,Tullahoma,9/30/2014,199610
266824,5,Tullahoma,10/31/2014,199971
266825,5,Tullahoma,11/30/2014,200182
266826,5,Tullahoma,12/31/2014,201354
266827,5,Tullahoma,1/31/2015,201436
266828,5,Tullahoma,2/28/2015,202177
266829,5,Tullahoma,3/31/2015,203116
266830,5,Tullahoma,4/30/2015,205472
266831,5,Tullahoma,5/31/2015,207019
266832,5,Tullahoma,6/30/2015,209534
266833,5,Tullahoma,7/31/2015,212002
266834,5,Tullahoma,8/31/2015,214898
266835,5,Tullahoma,9/30/2015,217598
266836,5,Tullahoma,10/31/2015,219974
266837,5,Tullahoma,11/30/2015,222969
266838,5,Tullahoma,12/31/2015,224644
266839,5,Tullahoma,1/31/2016,226542
266840,5,Tullahoma,2/29/2016,227298
266841,5,Tullahoma,3/31/2016,226542
266842,5,Tullahoma,4/30/2016,225580
266843,5,Tullahoma,5/31/2016,224606
266844,5,Tullahoma,6/30/2016,225999
266845,5,Tullahoma,7/31/2016,228004
266846,5,Tullahoma,8/31/2016,231362
266847,5,Tullahoma,9/30/2016,233136
266848,5,Tullahoma,10/31/2016,234047
266849,5,Tullahoma,11/30/2016,233696
266850,5,Tullahoma,12/31/2016,233262
266851,5,Tullahoma,1/31/2017,234231
266852,5,Tullahoma,2/28/2017,236118
266853,5,Tullahoma,3/31/2017,238828
266854,5,Tullahoma,4/30/2017,240438
266855,5,Tullahoma,5/31/2017,242233
266856,5,Tullahoma,6/30/2017,242350
266857,5,Tullahoma,7/31/2017,242420
266858,5,Tullahoma,8/31/2017,241269
266859,5,Tullahoma,9/30/2017,241264
266860,5,Tullahoma,10/31/2017,241341
266861,5,Tullahoma,11/30/2017,242599
266862,5,Tullahoma,12/31/2017,245959
266863,5,Tullahoma,1/31/2018,248308
266864,5,Tullahoma,2/28/2018,251448
266865,5,Tullahoma,3/31/2018,252988
266866,5,Tullahoma,4/30/2018,255194
266867,5,Tullahoma,5/31/2018,256821
266868,5,Tullahoma,6/30/2018,258277
266869,5,Tullahoma,7/31/2018,259332
266870,5,Tullahoma,8/31/2018,259958
266871,5,Tullahoma,9/30/2018,260545
266872,5,Tullahoma,10/31/2018,262174
266873,5,Tullahoma,11/30/2018,264492
266874,5,Tullahoma,12/31/2018,264249
266875,5,Tullahoma,1/31/2019,263675
266876,5,Tullahoma,2/28/2019,260889
266877,5,Tullahoma,3/31/2019,261742
266878,5,Tullahoma,4/30/2019,262489
266879,5,Tullahoma,5/31/2019,264117
266880,5,Tullahoma,6/30/2019,265330
266881,5,Tullahoma,7/31/2019,266749
266882,5,Tullahoma,8/31/2019,268791
266883,5,Tullahoma,9/30/2019,270640
266884,5,Tullahoma,10/31/2019,271842
266885,5,Tullahoma,11/30/2019,272190
266886,5,Tullahoma,12/31/2019,273525
266887,5,Tullahoma,1/31/2020,275388
266888,5,Tullahoma,2/29/2020,278505
266889,5,Tullahoma,3/31/2020,279568
266890,5,Millington,1/31/1996,175905
266891,5,Millington,2/29/1996,176488
266892,5,Millington,3/31/1996,177094
266893,5,Millington,4/30/1996,177752
266894,5,Millington,5/31/1996,178763
266895,5,Millington,6/30/1996,180182
266896,5,Millington,7/31/1996,181574
266897,5,Millington,8/31/1996,182004
266898,5,Millington,9/30/1996,181587
266899,5,Millington,10/31/1996,181622
266900,5,Millington,11/30/1996,182015
266901,5,Millington,12/31/1996,182052
266902,5,Millington,1/31/1997,182190
266903,5,Millington,2/28/1997,181878
266904,5,Millington,3/31/1997,182234
266905,5,Millington,4/30/1997,183422
266906,5,Millington,5/31/1997,184538
266907,5,Millington,6/30/1997,184561
266908,5,Millington,7/31/1997,184892
266909,5,Millington,8/31/1997,186611
266910,5,Millington,9/30/1997,189747
266911,5,Millington,10/31/1997,191665
266912,5,Millington,11/30/1997,193346
266913,5,Millington,12/31/1997,195644
266914,5,Millington,1/31/1998,198210
266915,5,Millington,2/28/1998,201471
266916,5,Millington,3/31/1998,203666
266917,5,Millington,4/30/1998,205158
266918,5,Millington,5/31/1998,206013
266919,5,Millington,6/30/1998,207524
266920,5,Millington,7/31/1998,208954
266921,5,Millington,8/31/1998,210553
266922,5,Millington,9/30/1998,212275
266923,5,Millington,10/31/1998,214890
266924,5,Millington,11/30/1998,216816
266925,5,Millington,12/31/1998,218488
266926,5,Millington,1/31/1999,219765
266927,5,Millington,2/28/1999,221019
266928,5,Millington,3/31/1999,222333
266929,5,Millington,4/30/1999,223771
266930,5,Millington,5/31/1999,224665
266931,5,Millington,6/30/1999,226531
266932,5,Millington,7/31/1999,227275
266933,5,Millington,8/31/1999,227501
266934,5,Millington,9/30/1999,226260
266935,5,Millington,10/31/1999,225826
266936,5,Millington,11/30/1999,225809
266937,5,Millington,12/31/1999,225601
266938,5,Millington,1/31/2000,224360
266939,5,Millington,2/29/2000,223088
266940,5,Millington,3/31/2000,221415
266941,5,Millington,4/30/2000,221648
266942,5,Millington,5/31/2000,223403
266943,5,Millington,6/30/2000,224496
266944,5,Millington,7/31/2000,225472
266945,5,Millington,8/31/2000,225832
266946,5,Millington,9/30/2000,226441
266947,5,Millington,10/31/2000,225896
266948,5,Millington,11/30/2000,225916
266949,5,Millington,12/31/2000,227468
266950,5,Millington,1/31/2001,229769
266951,5,Millington,2/28/2001,231965
266952,5,Millington,3/31/2001,233781
266953,5,Millington,4/30/2001,234278
266954,5,Millington,5/31/2001,233485
266955,5,Millington,6/30/2001,232854
266956,5,Millington,7/31/2001,233071
266957,5,Millington,8/31/2001,233853
266958,5,Millington,9/30/2001,235527
266959,5,Millington,10/31/2001,237588
266960,5,Millington,11/30/2001,239038
266961,5,Millington,12/31/2001,238361
266962,5,Millington,1/31/2002,238083
266963,5,Millington,2/28/2002,238099
266964,5,Millington,3/31/2002,238865
266965,5,Millington,4/30/2002,239430
266966,5,Millington,5/31/2002,240619
266967,5,Millington,6/30/2002,241516
266968,5,Millington,7/31/2002,242481
266969,5,Millington,8/31/2002,241834
266970,5,Millington,9/30/2002,241178
266971,5,Millington,10/31/2002,240121
266972,5,Millington,11/30/2002,240319
266973,5,Millington,12/31/2002,240980
266974,5,Millington,1/31/2003,241745
266975,5,Millington,2/28/2003,241673
266976,5,Millington,3/31/2003,242044
266977,5,Millington,4/30/2003,242706
266978,5,Millington,5/31/2003,244012
266979,5,Millington,6/30/2003,245781
266980,5,Millington,7/31/2003,246436
266981,5,Millington,8/31/2003,248494
266982,5,Millington,9/30/2003,249329
266983,5,Millington,10/31/2003,250309
266984,5,Millington,11/30/2003,250622
266985,5,Millington,12/31/2003,251498
266986,5,Millington,1/31/2004,252260
266987,5,Millington,2/29/2004,253540
266988,5,Millington,3/31/2004,253579
266989,5,Millington,4/30/2004,253131
266990,5,Millington,5/31/2004,251189
266991,5,Millington,6/30/2004,249277
266992,5,Millington,7/31/2004,248776
266993,5,Millington,8/31/2004,249046
266994,5,Millington,9/30/2004,250204
266995,5,Millington,10/31/2004,252208
266996,5,Millington,11/30/2004,253161
266997,5,Millington,12/31/2004,254252
